Policy_ID,Make_name,Model_name,Manufacture_year,Body_type_name,Policyholder_dob,City,gender,nationality,Discount,Price,Date,channel,Converted
P94404827,MAZDA,6,2019,SEDAN,10/24/1992,جدة,Male,Egypt               ,522.89,1220.08,5/13/2025 1:35,Website,1
P49731522,HYUNDAI,SONATA,2017,SEDAN,10/16/1995,الدوادمي,Male,Saudi Arabia        ,0,1260.79,2/15/2025 1:36,App,0
P73042898,TOYOTA,CAMRY,2019,SEDAN,7/14/1991,الرياض,Male,Saudi Arabia        ,0,1396.31,6/27/2025 1:36,App,0
P48493796,TOYOTA,HILUX GLX,2015,PICKUP,5/21/1970,الدمام,Male,Saudi Arabia        ,229.96,919.86,7/20/2025 1:36,App,0
P81059816,NISSAN,PATHFINDER,2014,SUV,6/11/1969,الباحه,Male,Saudi Arabia        ,0,1458.58,3/5/2025 1:36,Website,0
P69668720,LEXUS,ES 250,2024,SEDAN,1/1/1995,تبوك,Male,Kuwait              ,0,773.04,6/30/2025 1:36,App,0
P68244556,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,4/1/2025 1:36,App,0
P98854491,KIA,CADENZA,2016,SEDAN,6/14/1989,الهفوف,Male,Saudi Arabia        ,142.23,1280.09,1/7/2025 1:36,App,0
P31568281,TOYOTA,LCRUSER GXR,2011,SUV,7/28/1968,تاروت,Male,Saudi Arabia        ,1119.43,1119.43,6/9/2025 1:36,App,0
P25899129,FORD,GRAND MARQIS,2005,SEDAN,9/16/1979,الرياض,Male,Saudi Arabia        ,0,1278.73,4/10/2025 1:36,App,0
P97623138,LEXUS,ES 250,2024,SEDAN,1/1/1995,تبوك,Male,Kuwait              ,0,773.04,5/13/2025 1:36,App,0
P83697646,CHEVROLET,TAHOE,2008,SUV,8/11/1972,الرياض,Male,Saudi Arabia        ,0,1299.92,2/11/2025 1:37,Website,0
P62144669,KIA,CERATO,2012,SEDAN,2/5/1989,طبرجل,Male,Kuwait              ,927.57,1391.35,1/21/2025 1:37,App,0
P78084792,HYUNDAI,ELANTRA,2015,SEDAN,2/1/1990,الرياض,Male,Saudi Arabia        ,0,1783.33,1/30/2025 1:37,Agent,0
P72681935,LEXUS,ES 250,2024,SEDAN,1/1/1995,تبوك,Male,Kuwait              ,0,773.04,3/1/2025 1:37,Website,0
P11794553,TOYOTA,CAMRY,2001,SEDAN,9/6/1999,الرياض,Male,Saudi Arabia        ,0,1610.19,2/23/2025 1:37,App,0
P25498207,LEXUS,ES 250,2024,SEDAN,1/1/1995,تبوك,Male,Kuwait              ,0,773.04,1/26/2025 1:37,App,0
P40108676,TOYOTA,HILUX  GL,2012,PICKUP,9/30/1997,الدوادمي,Male,Saudi Arabia        ,134.28,1208.51,6/9/2025 1:37,App,0
P29147920,TOYOTA,CAMRY,2016,SEDAN,9/14/1990,ضرية,Male,Saudi Arabia        ,0,1186.4,5/13/2025 1:37,App,0
P67780869,HYUNDAI,SONATA,2016,SEDAN,9/23/1979,الدمام,Male,Saudi Arabia        ,0,1402.29,2/23/2025 1:37,Website,0
P85957998,TOYOTA,CAMRY,2019,SEDAN,7/14/1991,الرياض,Male,Saudi Arabia        ,0,1396.31,6/26/2025 1:38,App,0
P34397076,TOYOTA,YARIS,2015,SEDAN,1/1/1982,الرياض,Male,Egypt               ,0,1707.36,3/9/2025 1:38,App,0
P33493566,TOYOTA,SUPRA,1992,SPORT,7/20/1983,جدة,Male,Saudi Arabia        ,0,652.73,1/4/2025 1:38,Website,0
P15895853,G.M.C.,YUKON,2013,SUV,11/23/1981,الرياض,Female,Saudi Arabia        ,0,1467,5/11/2025 1:38,App,0
P43376342,HYUNDAI,ACCENT,2024,SEDAN,2/13/1956,الرياض,Male,Saudi Arabia        ,0,1826.87,5/28/2025 1:38,App,1
P51129700,TOYOTA,LCRUSER GXR,2013,SUV,2/26/1968,صامطه,Male,Saudi Arabia        ,0,1137.82,1/23/2025 1:38,Website,0
P66031036,HYUNDAI,ACCENT,2014,SEDAN,9/13/2001,الرياض,Male,Egypt               ,0,3867.2,5/29/2025 1:38,App,0
P14554702,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,0,745.35,3/18/2025 1:39,Website,0
P23248830,DODGE,CHARGER SE,2014,SEDAN,6/23/1998,أبي عريش,Male,Saudi Arabia        ,0,1840.73,5/13/2025 1:39,App,0
P90345049,HYUNDAI,ACCENT,2014,SEDAN,9/13/2001,الرياض,Male,Egypt               ,0,3867.2,4/29/2025 1:39,Website,0
P78768847,TOYOTA,CAMRY,2017,SEDAN,2/3/1997,بريده,Male,Saudi Arabia        ,0,1240.18,3/10/2025 1:40,App,0
P56743287,GEELY,EC7,2014,SEDAN,2/12/1960,الطائف,Male,Saudi Arabia        ,0,874.3,6/12/2025 1:40,Agent,0
P66600472,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,496.9,745.35,2/15/2025 1:40,App,0
P11906454,MAZDA,6,2017,SEDAN,3/8/1996,ابها,Male,Saudi Arabia        ,0,2076.85,6/7/2025 1:40,Website,0
P73398892,TOYOTA,HILUX GLX,2016,PICKUP,7/26/1988,مكة المكرمة,Male,Saudi Arabia        ,556.25,834.38,4/2/2025 1:40,Website,0
P15515680,HYUNDAI,ACCENT,2019,SEDAN,12/8/2001,الدرب,Male,Saudi Arabia        ,0,2348.08,7/13/2025 1:40,Agent,1
P30532998,TOYOTA,SUPRA,1992,SPORT,7/20/1983,جدة,Male,Saudi Arabia        ,0,652.73,5/3/2025 1:40,App,0
P84492533,HONDA,ACCORD DC,2016,SEDAN,2/2/1994,تبوك,Male,Saudi Arabia        ,0,1096.25,5/25/2025 1:40,App,0
P67676014,HYUNDAI,SONATA,2018,SEDAN,10/3/1966,الطائف,Male,Saudi Arabia        ,0,1044.51,1/11/2025 1:41,Website,1
P11959436,TOYOTA,PRADO,2010,JEEP,9/14/1974,الدمام,Male,Saudi Arabia        ,0,1044,2/3/2025 1:41,Website,0
P14358701,TOYOTA,CAMRY,2013,SEDAN,9/4/1989,المدينة المنورة,Male,Saudi Arabia        ,132.68,1194.09,6/13/2025 1:41,App,0
P89624082,HYUNDAI,SONATA,2022,SEDAN,8/31/2000,الجبيل,Male,Saudi Arabia        ,0,1203.39,3/16/2025 1:41,App,0
P80112022,HYUNDAI,SONATA,2017,SEDAN,5/11/1988,المدينة المنورة,Male,Albania             ,0,1644.68,5/4/2025 1:41,App,0
P67156476,HONDA,ACCORD DC,2016,SEDAN,2/2/1994,تبوك,Male,Saudi Arabia        ,0,1096.25,4/26/2025 1:41,App,0
P88146874,TOYOTA,YARIS,2017,SEDAN,10/29/1985,الدمام,Female,Saudi Arabia        ,0,984.32,5/23/2025 1:41,Website,0
P73559732,CHERY,ARRIZO 5,2023,SEDAN,10/7/1994,جدة,Male,Saudi Arabia        ,0,1242.61,4/18/2025 1:41,App,0
P33415792,HYUNDAI,SONATA,2022,SEDAN,8/31/2000,الجبيل,Male,Saudi Arabia        ,515.74,1203.39,6/14/2025 1:42,App,0
P84609057,HYUNDAI,ELANTRA,2021,SEDAN,4/22/1991,تبوك,Female,Saudi Arabia        ,0,1112.71,4/3/2025 1:42,App,0
P39557813,HYUNDAI,SANTA FE,2016,SUV,4/2/1987,العلا,Male,Saudi Arabia        ,0,970.37,6/29/2025 1:42,App,0
P94553938,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,تبوك,Male,Albania             ,127.07,1143.66,2/3/2025 1:42,App,0
P85098156,HYUNDAI,ELANTRA,2018,SEDAN,6/7/1999,المدينة المنورة,Male,Saudi Arabia        ,0,1709.59,1/18/2025 1:42,App,0
P61189054,HYUNDAI,SANTA FE,2016,SUV,4/2/1987,العلا,Male,Saudi Arabia        ,0,970.37,3/4/2025 1:43,App,0
P25881494,TOYOTA,HILUX  GL,2013,PICKUP,4/3/1984,محائل عسير,Male,Saudi Arabia        ,0,1290.85,5/15/2025 1:43,Website,0
P63240202,HYUNDAI,ACCENT,2020,SEDAN,9/3/1970,الرياض,Female,Saudi Arabia        ,0,1630.1,7/8/2025 1:43,App,0
P51249554,TOYOTA,COROLLA,2014,SEDAN,4/15/1983,العارضة,Male,Saudi Arabia        ,0,1558.58,6/28/2025 1:43,App,1
P19235088,MINI,COOPER,2015,SEDAN,1/1/1992,الرياض,Male,Kuwait              ,0,1196.32,3/9/2025 1:43,Agent,0
P59633816,FORD,EDGE,2013,SUV,10/12/1985,جدة,Male,Saudi Arabia        ,1038.69,1038.69,4/23/2025 1:43,App,0
P60283131,TOYOTA,FORTUNER,2024,SUV,7/23/1983,الجبيل,Male,Saudi Arabia        ,0,683.36,6/21/2025 1:44,Website,0
P98873844,MITSUBISHI,PAJERO,2011,JEEP,4/1/1990,جدة,Male,Saudi Arabia        ,0,1192.87,7/14/2025 1:44,App,0
P77731529,HYUNDAI,AVANTE,2018,SEDAN,4/25/1982,نجران,Male,Saudi Arabia        ,0,1263.72,3/4/2025 1:44,Website,0
P29498783,CHEVROLET,TAHOE,2011,SUV,5/3/1984,خميس مشيط,Male,Saudi Arabia        ,0,1784.69,5/4/2025 1:44,Website,0
P92297730,MG,6,2022,SEDAN,3/12/2004,المجمعه,Male,Saudi Arabia        ,0,2101.92,2/12/2025 1:44,App,1
P16988584,HYUNDAI,ELANTRA,2016,SEDAN,7/18/1977,الرياض,Male,Saudi Arabia        ,0,1952.19,4/27/2025 1:44,App,0
P31002321,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,0,753.09,7/4/2025 1:44,App,1
P16421826,HYUNDAI,ELANTRA,2024,SEDAN,8/11/1972,الرياض,Male,Saudi Arabia        ,0,1059.63,5/11/2025 1:44,Website,0
P85508428,HYUNDAI,SONATA,2018,SEDAN,2/1/1992,خميس مشيط,Male,Saudi Arabia        ,493.32,1973.27,3/23/2025 1:44,Agent,0
P77773682,TOYOTA,YARIS,2016,SEDAN,2/1/1969,جازان,Male,France              ,0,907.77,6/21/2025 1:44,App,0
P12817803,TOYOTA,PRADO,2010,JEEP,9/14/1974,الدمام,Male,Saudi Arabia        ,0,904.65,1/13/2025 1:44,App,0
P38618089,MAZDA,6,2018,SEDAN,12/22/1963,جدة,Male,Saudi Arabia        ,0,1135.27,7/3/2025 1:44,App,0
P49718487,HYUNDAI,SANTA FE,2016,SUV,4/2/1987,العلا,Male,Saudi Arabia        ,0,970.37,1/3/2025 1:45,Website,1
P80170621,TOYOTA,CAMRY,2014,SEDAN,6/9/1994,بدر,Male,Saudi Arabia        ,496.9,745.35,7/20/2025 1:45,Agent,0
P64801239,TOYOTA,YARIS,2019,SEDAN,7/6/1985,القطيف,Male,Saudi Arabia        ,0,1021.51,2/24/2025 1:45,App,0
P65199198,FORD,FIVE HUNDRED,2008,SEDAN,11/18/1963,الدمام,Male,Saudi Arabia        ,0,1169.52,4/17/2025 1:45,Agent,1
P29608396,MG,6,2022,SEDAN,3/12/2004,المجمعه,Male,Saudi Arabia        ,233.55,2101.92,6/18/2025 1:45,Website,0
P36228571,FORD,GRAND MARQIS,2000,SEDAN,1/15/1989,المدينة المنورة,Female,Saudi Arabia        ,0,966.26,3/13/2025 1:46,App,1
P14727819,NISSAN,SUNNY,2019,SEDAN,2/17/1994,الهفوف,Female,Saudi Arabia        ,0,1174.08,3/9/2025 1:46,App,0
P10383096,TOYOTA,CAMRY,2023,SEDAN,12/7/2002,الجوف,Male,Saudi Arabia        ,0,2258.16,1/2/2025 1:46,Website,0
P43835589,FORD,CROWN V.,2003,SEDAN,6/7/1978,الطائف,Female,Saudi Arabia        ,0,1000.33,4/11/2025 1:46,Agent,0
P90267916,TOYOTA,COROLLA,2006,SEDAN,5/20/2005,القنفذة,Male,Saudi Arabia        ,0,1987.32,6/2/2025 1:46,Website,0
P46025084,TOYOTA,CAMRY,2002,SEDAN,8/22/1994,جازان,Male,Saudi Arabia        ,159.09,1431.8,2/5/2025 1:46,Website,0
P90251930,TOYOTA,YARIS,2016,SEDAN,9/20/1981,المدينة المنورة,Female,Saudi Arabia        ,0,1181.01,3/2/2025 1:46,Website,0
P75151238,HYUNDAI,ACCENT,2019,SEDAN,3/2/2003,محائل عسير,Male,Saudi Arabia        ,0,3124.33,3/12/2025 1:46,App,0
P86914657,TOYOTA,PRADO,2010,JEEP,9/14/1974,الدمام,Male,Saudi Arabia        ,0,904.65,4/10/2025 1:47,App,0
P13276432,CHEVROLET,BLAZER,2009,SUV,3/29/1968,الرياض,Male,Saudi Arabia        ,0,1217.81,2/22/2025 1:47,App,0
P35600346,TOYOTA,CAMRY,2020,SEDAN,8/21/1971,المدينة المنورة,Male,Russia              ,0,1635.34,7/3/2025 1:47,Website,0
P17556859,NISSAN,SUNNY,2011,SEDAN,11/17/1987,مكة المكرمة,Male,Kuwait              ,0,943.42,6/30/2025 1:47,App,0
P30718912,MAZDA,6,2018,SEDAN,12/22/1963,جدة,Male,Saudi Arabia        ,1135.27,1135.27,5/11/2025 1:47,App,1
P31018402,TOYOTA,CAMRY,2013,SEDAN,1/1/1960,الرياض,Male,Yemen               ,0,2831.14,6/2/2025 1:47,Website,0
P67673177,G.M.C.,YUKON,2000,SUV,6/24/1974,الرياض,Male,Saudi Arabia        ,292.97,1171.88,4/24/2025 1:47,App,1
P32364295,CHEVROLET,GROOVE,2022,SUV,4/11/1966,ينبع,Male,Saudi Arabia        ,0,925.18,3/6/2025 1:48,App,0
P84741287,CHEVROLET,TAHOE,2019,SUV,6/18/2000,الرياض,Male,Saudi Arabia        ,0,2296.21,3/14/2025 1:48,Website,0
P91998728,HYUNDAI,ELANTRA,2016,SEDAN,1/31/1984,جدة,Female,Saudi Arabia        ,0,1036.08,3/3/2025 1:48,App,0
P63569434,TOYOTA,FORTUNER,2024,SUV,7/23/1983,الجبيل,Male,Saudi Arabia        ,0,683.36,2/27/2025 1:48,Website,0
P11234459,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,2/28/2025 1:48,App,1
P74983853,NISSAN,ALTIMA,2019,SEDAN,3/21/1996,جدة,Male,Saudi Arabia        ,0,1038.8,2/7/2025 1:48,Website,0
P16220530,G.M.C.,YUKON,2010,SUV,4/21/1977,الدمام,Male,Saudi Arabia        ,716.97,1075.46,3/30/2025 1:48,Website,0
P52362094,TOYOTA,CAMRY,2016,SEDAN,1/28/1999,مكة المكرمة,Male,Saudi Arabia        ,0,1537.47,3/5/2025 1:48,Agent,0
P27921949,TOYOTA,HILUX GLX,2016,PICKUP,11/13/1999,مكة المكرمة,Male,Saudi Arabia        ,0,1151.88,3/27/2025 1:49,Website,0
P94590930,RENAULT,LOGAN SADAN,2013,SEDAN,10/28/1981,جدة,Female,Egypt               ,0,1212.13,1/26/2025 1:49,App,0
P98076772,LEXUS,ES 250,2008,SEDAN,3/25/1981,الدمام,Female,Saudi Arabia        ,1035.15,1035.15,4/26/2025 1:49,App,0
P44112221,MAZDA,6,2022,SEDAN,11/8/1999,رياض الخبرا,Male,Saudi Arabia        ,0,1397.96,7/3/2025 1:49,Agent,0
P72136331,TOYOTA,LUCRUSER LX,2012,PICKUP,9/26/1990,المدينة المنورة,Male,Saudi Arabia        ,0,966.49,6/17/2025 1:49,Website,0
P37537759,TOYOTA,LUCRUSER LX,2013,PICKUP,3/27/1952,نجران,Male,Saudi Arabia        ,145.71,1311.41,3/15/2025 1:49,Website,0
P60102130,FORD,MERCURY,2011,SEDAN,12/20/1960,المدينة المنورة,Male,Saudi Arabia        ,0,1047.18,4/28/2025 1:49,Agent,0
P34242653,MAZDA,6,2018,SEDAN,12/22/1963,جدة,Male,Saudi Arabia        ,0,1135.27,6/18/2025 1:49,Website,0
P52639471,MAZDA,6,2017,SEDAN,7/16/1998,ابها,Male,Saudi Arabia        ,0,2271.92,7/8/2025 1:49,App,0
P26489739,HYUNDAI,SONATA,2022,SEDAN,8/31/2000,الجبيل,Male,Saudi Arabia        ,542.4,1265.61,1/27/2025 1:50,App,1
P29808238,TOYOTA,G,1991,SEDAN,6/30/1981,المدينة المنورة,Male,Saudi Arabia        ,0,744.8,6/15/2025 1:50,App,0
P76322918,HYUNDAI,SONATA,2016,SEDAN,12/7/1995,المدينة المنورة,Male,Saudi Arabia        ,0,1456.71,2/14/2025 1:50,Website,0
P12248965,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,5/1/2025 1:50,App,0
P74605590,CHEVROLET,SILVRDO,2017,PICKUP,11/28/1969,الدمام,Male,Saudi Arabia        ,0,934.89,6/28/2025 1:51,App,0
P60464577,TOYOTA,AVALON,2007,SEDAN,10/23/1992,جازان,Male,Saudi Arabia        ,0,1438.36,2/20/2025 1:51,Agent,0
P78189731,TOYOTA,RAV 4,2017,JEEP,7/3/2000,الدمام,Female,Saudi Arabia        ,0,1818.89,6/10/2025 1:51,App,0
P59557262,TOYOTA,CAMRY,2016,SEDAN,9/14/1990,ضرية,Male,Saudi Arabia        ,0,1186.4,5/1/2025 1:51,App,0
P78577574,CHEVROLET,GROOVE,2022,SUV,4/11/1966,ينبع,Male,Saudi Arabia        ,0,925.18,4/20/2025 1:51,Agent,0
P85254093,HYUNDAI,ACCENT,2015,SEDAN,1/1/1978,القنفذة,Male,Egypt               ,153.23,1379.09,4/25/2025 1:51,App,0
P52065655,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,3/1/2025 1:52,App,0
P39606917,HYUNDAI,CRETA,2021,JEEP,7/2/1993,جدة,Female,Saudi Arabia        ,0,1295.31,6/8/2025 1:52,Website,0
P39763732,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,3/4/2025 1:52,Website,0
P25887497,TOYOTA,YARIS,2015,SEDAN,11/5/1990,جدة,Female,Saudi Arabia        ,114.46,1030.13,7/11/2025 1:52,Website,0
P36198590,MITSUBISHI,NATIVA,2007,JEEP,12/20/1960,خميس مشيط,Male,Saudi Arabia        ,0,1658.1,4/24/2025 1:52,App,0
P29692901,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,3/15/2025 1:52,Website,0
P32403780,CHEVROLET,SILVRDO,2017,PICKUP,11/28/1969,الدمام,Male,Saudi Arabia        ,233.72,934.89,5/17/2025 1:52,App,0
P16749354,TOYOTA,CAMRY,2018,SEDAN,6/21/2000,حفر الباطن,Male,Saudi Arabia        ,0,2474.43,3/3/2025 1:53,Website,0
P91977333,TOYOTA,FORTUNER,2024,SUV,7/23/1983,الجبيل,Male,Saudi Arabia        ,0,683.36,4/15/2025 1:53,Website,0
P82179061,HYUNDAI,CRETA,2021,JEEP,7/2/1993,جدة,Female,Saudi Arabia        ,323.83,1295.31,2/19/2025 1:53,App,0
P91530393,HYUNDAI,ELANTRA,2014,SEDAN,7/1/1956,الرياض,Male,Pakistan            ,0,1781.95,6/17/2025 1:53,Website,0
P27487829,TOYOTA,G,1991,SEDAN,6/30/1981,المدينة المنورة,Male,Saudi Arabia        ,0,744.8,5/8/2025 1:53,App,0
P27126109,TOYOTA,YARIS,2015,SEDAN,10/5/1967,بريده,Female,Saudi Arabia        ,0,1134.02,2/3/2025 1:53,Website,1
P92349931,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,7/5/2025 1:53,App,0
P67648727,TOYOTA,HILUX  GL,2016,PICKUP,3/25/1994,المدينة المنورة,Male,Russia              ,0,1164.91,4/16/2025 1:54,Agent,0
P43129159,LEXUS,ES 250,2021,SEDAN,3/10/1994,الظهران,Male,Saudi Arabia        ,0,864.01,1/25/2025 1:54,App,0
P41134518,HYUNDAI,SONATA,2016,SEDAN,12/7/1995,المدينة المنورة,Male,Saudi Arabia        ,0,1440.65,1/12/2025 1:54,App,0
P12710152,MAZDA,6,2018,SEDAN,12/22/1963,جدة,Male,Saudi Arabia        ,1135.27,1135.27,2/3/2025 1:54,Website,0
P90927482,TOYOTA,LCRUSER GXR,2017,SUV,1/5/2003,الرياض,Male,Saudi Arabia        ,0,2035.08,3/15/2025 1:54,App,0
P54720660,NISSAN,SENTRA,2014,SEDAN,4/11/1978,الدمام,Male,Saudi Arabia        ,151,1359.01,2/11/2025 1:55,Website,0
P72516891,TOYOTA,LUCRUSER 70,2016,JEEP,3/11/1998,الرياض,Male,Saudi Arabia        ,0,1496.21,7/9/2025 1:55,App,0
P86825121,HYUNDAI,ACCENT,2012,SEDAN,1/1/1987,جدة,Male,Egypt               ,0,1521.88,2/7/2025 1:55,Website,0
P89333046,TOYOTA,YARIS,2015,SEDAN,11/5/1990,جدة,Female,Saudi Arabia        ,0,1163.13,1/16/2025 1:55,App,0
P70858639,HYUNDAI,ELANTRA,2021,SEDAN,5/10/2002,جدة,Male,Saudi Arabia        ,0,1912.32,7/20/2025 1:55,Website,0
P67085046,TOYOTA,CAMRY,2013,SEDAN,1/1/1960,الرياض,Male,Yemen               ,314.57,2831.14,2/9/2025 1:55,Website,1
P41813476,NISSAN,PICK-UP,2016,PICKUP,7/10/1999,بيشه,Male,Saudi Arabia        ,0,1812.11,5/26/2025 1:56,App,0
P32213781,MAZDA,6,2018,SEDAN,12/22/1963,جدة,Male,Saudi Arabia        ,0,1135.27,1/29/2025 1:56,App,0
P64049116,HYUNDAI,ACCENT,2014,SEDAN,9/18/1992,خميس مشيط,Male,Saudi Arabia        ,0,1695.88,2/25/2025 1:56,App,0
P39865238,TOYOTA,AVALON,2007,SEDAN,10/23/1992,جازان,Male,Saudi Arabia        ,0,1438.36,5/17/2025 1:57,Website,1
P63343546,JEEP,WRNGLER,2012,JEEP,12/15/1973,سيهات,Male,Saudi Arabia        ,304.48,1217.91,7/8/2025 1:57,App,0
P52118149,TOYOTA,CAMRY,2016,SEDAN,6/16/1996,الهفوف,Male,Saudi Arabia        ,0,1144.23,3/24/2025 1:57,Website,0
P73273112,NISSAN,SUNNY,2016,SEDAN,8/4/1987,الدرعية,Male,Saudi Arabia        ,0,1534.42,5/24/2025 1:57,App,0
P92988867,TOYOTA,COROLLA,2013,SEDAN,1/1/1985,الرياض,Male,Albania             ,631.2,1472.81,7/7/2025 1:58,App,0
P11815689,TOYOTA,CAMRY,2018,SEDAN,6/21/2000,حفر الباطن,Male,Saudi Arabia        ,0,2474.43,6/3/2025 1:58,Agent,0
P68482307,TOYOTA,CAMRY,2016,SEDAN,4/7/1997,الرياض,Male,Saudi Arabia        ,235.47,2119.2,7/8/2025 1:58,App,0
P19019339,TOYOTA,LCRUSER GXR,2008,SUV,9/18/1983,تبوك,Male,Saudi Arabia        ,0,869.54,1/30/2025 1:58,App,0
P91161118,CHEVROLET,BLAZER,2006,SUV,3/10/1994,الظهران,Male,Saudi Arabia        ,0,992.68,6/26/2025 1:58,App,0
P37202349,TOYOTA,CAMRY,2021,SEDAN,6/24/2002,الرياض,Male,Saudi Arabia        ,0,2240.1,5/29/2025 1:58,Agent,1
P70665826,HYUNDAI,CRETA,2021,JEEP,7/2/1993,جدة,Female,Saudi Arabia        ,323.83,1295.31,3/20/2025 1:58,App,0
P61360361,TOYOTA,LCRUSER GXR,2015,SUV,12/9/1961,المدينة المنورة,Male,Saudi Arabia        ,0,815.01,5/11/2025 1:58,App,0
P86497097,TOYOTA,YARIS,2022,SEDAN,7/11/1975,المدينة المنورة,Male,Saudi Arabia        ,0,1099.1,7/15/2025 1:58,Website,1
P40960174,TOYOTA,CAMRY,2013,SEDAN,7/11/1975,صبياء,Female,Saudi Arabia        ,0,1466.98,1/19/2025 1:58,App,0
P72469741,TOYOTA,COROLLA,2015,SEDAN,5/19/1994,المدينة المنورة,Male,Saudi Arabia        ,257.03,1028.11,5/10/2025 1:58,App,0
P60892402,HYUNDAI,CRETA,2021,JEEP,7/2/1993,جدة,Female,Saudi Arabia        ,0,1295.31,4/1/2025 1:59,App,0
P49668881,TOYOTA,YARIS,2012,SEDAN,1/1/1987,صبياء,Male,Egypt               ,0,1806.28,2/4/2025 1:59,App,0
P25746904,NISSAN,MAXIMA,2017,SEDAN,4/21/1991,أبي عريش,Male,Saudi Arabia        ,0,1275.88,7/20/2025 1:59,Website,0
P80923386,FORD,EDGE,2008,SUV,6/15/1987,جازان,Female,Saudi Arabia        ,0,2099.16,4/22/2025 1:59,Website,0
P55092361,TOYOTA,YARIS,2021,SEDAN,8/14/1998,البكيريه,Male,Saudi Arabia        ,0,1482.03,2/17/2025 1:59,App,0
P11918762,TOYOTA,CAMRY,2016,SEDAN,9/14/1990,ضرية,Male,Saudi Arabia        ,0,1186.4,5/17/2025 1:59,App,0
P18135112,TOYOTA,CAMRY,2023,SEDAN,4/22/1981,الدمام,Male,Saudi Arabia        ,0,935.78,1/9/2025 2:00,Agent,1
P35994184,NISSAN,MAXIMA,2017,SEDAN,4/21/1991,أبي عريش,Male,Saudi Arabia        ,0,1115.35,3/29/2025 2:00,App,0
P40769938,TOYOTA,YARIS,2021,SEDAN,8/14/1998,البكيريه,Male,Saudi Arabia        ,0,1482.03,5/27/2025 2:00,Website,0
P14440162,NISSAN,SUNNY,2016,SEDAN,3/10/1978,جازان,Male,Saudi Arabia        ,0,1580.74,4/18/2025 2:00,Website,0
P85154208,HONDA,ACCORD DC,2009,SEDAN,4/6/1997,الرياض,Male,Saudi Arabia        ,0,1840.87,1/18/2025 2:00,App,0
P94070094,FORD,EXPLORER,2010,SUV,5/27/1979,جدة,Male,Saudi Arabia        ,0,1396.54,5/14/2025 2:00,App,0
P11663983,TOYOTA,COROLLA,2015,SEDAN,5/19/1994,المدينة المنورة,Male,Saudi Arabia        ,257.03,1028.11,7/8/2025 2:00,Website,0
P42152627,TOYOTA,HILUX GLX,2004,PICKUP,10/15/1966,نجران,Male,Saudi Arabia        ,0,1171.42,1/10/2025 2:00,Website,0
P46928773,TOYOTA,YARIS,2021,SEDAN,8/14/1998,البكيريه,Male,Saudi Arabia        ,0,1482.03,1/21/2025 2:01,App,0
P54446814,FORD,EXPLORER,2010,SUV,5/27/1979,جدة,Male,Saudi Arabia        ,0,1396.54,6/14/2025 2:01,App,0
P26524760,NISSAN,MAXIMA,2017,SEDAN,4/21/1991,أبي عريش,Male,Saudi Arabia        ,0,1275.88,6/9/2025 2:01,App,0
P58231711,CHEVROLET,SUBURBN,2017,SUV,12/22/1976,القريات,Male,Saudi Arabia        ,0,1245.81,2/14/2025 2:01,App,0
P88788257,TOYOTA,YARIS,2012,SEDAN,1/1/1987,صبياء,Male,Egypt               ,0,1578.74,3/15/2025 2:01,App,0
P40314724,TOYOTA,YARIS,2021,SEDAN,8/14/1998,البكيريه,Male,Saudi Arabia        ,0,1449.21,4/5/2025 2:01,Website,0
P71821130,KIA,OPTIMA,2014,SEDAN,7/21/1974,الدمام,Male,Saudi Arabia        ,0,1479.71,6/30/2025 2:01,App,0
P27464721,TOYOTA,CRESEDA GL,1994,SEDAN,8/18/1988,المدينة المنورة,Male,Kuwait              ,0,603.06,2/28/2025 2:01,App,0
P26633941,HYUNDAI,SONATA,2018,SEDAN,10/27/1993,المدينة المنورة,Male,Saudi Arabia        ,0,1129.78,4/11/2025 2:01,App,0
P57328662,NISSAN,MAXIMA,2017,SEDAN,4/21/1991,أبي عريش,Male,Saudi Arabia        ,0,1198.03,7/8/2025 2:01,App,0
P59715083,KIA,CERATO,2015,SEDAN,7/20/1988,الدمام,Male,Saudi Arabia        ,0,1360.31,3/7/2025 2:01,App,0
P67443431,CHEVROLET,IMPALA LT,2016,SEDAN,12/9/1961,الدمام,Male,Saudi Arabia        ,300.98,1203.91,2/23/2025 2:01,App,1
